[2020-12-04 14:39:03]	select * from _tbl_store_types where IsActive='1'
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','214','WTPRE00031','50','0','150','0','0','0','50','0','50','150','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTFAT00032'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTFAT00034'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNOO00036'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTFAT00032'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTFAT00035'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNAN00054'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTFAT00032' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTFAT00032'
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','215','WTFAT00032','100','0','100','0','0','0','100','0','100','100','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKEM00033'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKEM00037'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTRAJ00042'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKEM00033'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKEM00038'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTKEM00033' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTKEM00033'
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','216','WTKEM00033','200','0','50','0','0','0','200','0','200','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTFAT00034'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNOO00036'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTFAT00034'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTFAT00034' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','217','WTFAT00034','50','0','0','0','0','0','50','0','50','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTFAT00035'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTFAT00035'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNAN00054'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTFAT00035' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','218','WTFAT00035','0','0','50','0','0','0','0','50','0','50','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTNOO00036'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTNOO00036'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTNOO00036' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','219','WTNOO00036','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKEM00037'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTRAJ00042'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKEM00037'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTKEM00037' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','220','WTKEM00037','150','0','0','0','0','0','150','0','150','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKEM00038'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKEM00038'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTKEM00038' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','221','WTKEM00038','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00039'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEE00040'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00039'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMUR00041'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSEL00039' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSEL00039'
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','222','WTSEL00039','50','0','50','0','0','0','50','0','50','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEE00040'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEE00040'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSEE00040' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','223','WTSEE00040','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMUR00041'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMUR00041'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTMUR00041' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','224','WTMUR00041','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTRAJ00042'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTRAJ00042'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTRAJ00042' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTRAJ00042'
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','225','WTRAJ00042','50','0','50','0','0','0','50','0','50','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTEBI00043'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTEBI00043'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTEBI00043' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','226','WTEBI00043','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTRAM00044'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTRAM00044'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTRAM00044' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','227','WTRAM00044','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTCAT00045'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTCAT00045'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTCAT00045' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','228','WTCAT00045','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTVAS00046'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTVAS00046'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTVAS00046' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','229','WTVAS00046','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00047'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEL00048'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00047'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEL00049'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSEL00047' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSEL00047'
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','230','WTSEL00047','50','0','50','0','0','0','50','0','50','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00048'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00048'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSEL00048' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','231','WTSEL00048','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00049'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00049'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSEL00049' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','232','WTSEL00049','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMAR00050'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMAR00051'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00060'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00061'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00062'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMAR00050'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMAR00052'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNAV00053'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTMAR00050' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTMAR00050'
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','233','WTMAR00050','350','0','100','0','0','0','350','0','350','100','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMAR00051'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00060'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00061'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00062'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMAR00051'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTMAR00051' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-12-04 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-12-04','234','WTMAR00051','300','0','0','0','0','0','300','0','300','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-12-04 23:30:02')
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMAR00052'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMAR00052'
[2020-12-04 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNAV00053'
[2020-12-04 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTMAR00052' and (`DebitLeft` >0 or `DebitRight`>0 ) 
